timestamp,author_channel_id,display_name,message_text,message_sentiment,message_summary,message_type,super_chat_amount,video_offset_sec
2026-04-26T17:57:17.660Z,UCFGveg-Khm7uzUQjqM4zeiQ,@Scotty452,i think nobody is happy this game keeps going lets be honest,neutral,i think nobody,textMessageEvent,,15066.473
2026-04-26T17:57:23.780Z,UCbhBFIKtovmuzn_Pf2WzF5g,@haoyuexu,jungle difference no drag xD,neutral,jungle difference no,textMessageEvent,,15072.838
2026-04-26T17:57:23.850Z,UClL72Q7uleCvCdYCw6GHWRA,@DocMcMad,Chat is boosted :O,neutral,chat is boosted,textMessageEvent,,15072.907
2026-04-26T17:57:30.888Z,UCW0teloBvYNbyfRnWbGMu9w,@krzysztofmichalak5013,67 67 67,neutral,67 67 67,textMessageEvent,,15079.894
2026-04-26T17:57:33.629Z,UCePBx1hRXJVzzt6ws3p-dJw,@dor633,so tthey just gifted 3k gold..,neutral,so tthey just,textMessageEvent,,15082.436
2026-04-26T17:57:40.693Z,UCTZ3eS6H4sTI6dvBxrDn-0Q,@OneWingedRose,"noisy crowds have always been the best, from the original silver scrapes moment to the cheers for ward kills in the old slow games, to the roars for fans of specific teams, crowds are great",neutral,noisy crowds have,textMessageEvent,,15089.744
2026-04-26T17:57:44.875Z,UCV7gCMYuRQR4RLRmyX7n7Wg,@Cybergig00,come on SHFT,neutral,come on shft,textMessageEvent,,15093.993
2026-04-26T17:57:44.979Z,UCQZ-TRBwexZxFUjQXHrFyog,@blitzlife-f1x,Its better to get soul and guarantee a win rather than go for the end and potentially throw,neutral,its better to,textMessageEvent,,15094.011
2026-04-26T17:57:51.480Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"@@phitran9071 -> Hey, chill out! [stop spamming words/phrases] [warning]",neutral,phitran9071 hey chill,textMessageEvent,,15100.542
2026-04-26T17:58:00.501Z,UCRNoR89ydnEjI3DtTLUezwQ,@pepajust4099,havent yike set the lec record for the highest jungle individual lead against boukada aswell? :D,questioning,question,textMessageEvent,,15109.511
2026-04-26T17:58:05.146Z,UCSnniqW8FUKEVw6QH0QGrIw,@Normantime,"this guys arent just noisy, they are flat out booing",neutral,this guys arent,textMessageEvent,,15114.145
2026-04-26T17:58:09.056Z,UCiV9ZvQxBLOTf3gvGFk2bSw,@SiddharthPrabhu1983,This crowd's attitude just sucks...,neutral,this crowd's attitude,textMessageEvent,,15118.135
2026-04-26T17:58:10.108Z,UC6VUW6hgzEdLFAvfQDWviOg,@M_Seaghoull,gost,neutral,gost,textMessageEvent,,15119.157
2026-04-26T17:58:11.617Z,UCXoh5DFV95M3TZTUM93avYA,@thatonekid304,ngl naavi should lose this one just for the memes,neutral,ngl naavi should,textMessageEvent,,15120.74
